,,,,,,
2015,2016,2017,2018,2019,,
10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.28136104719879,,
2.35660038497274,2.0504050640881,2.72631680535487,2.14679089800416,1.52288591599459,,
2.03137247454477,2.89847625956712,2.03007744033002,2.26634957634786,2.21720388790014,,
0.54355926216509,2.71051640371833,3.10038358627367,1.63008149165087,0.979581810261166,,
4.66380810435447,2.50978543561308,5.42574094989141,3.52620941683361,1.0632603443498,,
1.1129123405747,1.09546439462306,2.29141998537759,1.79286395382047,1.5085940345287,,
,,,,,,
4.62188400404939,0.900180416516932,2.68218594445551,0.211653600126766,,,
3.8788993950789,2.09144220829562,0.479762270647498,0.835804969429503,3.39411015217392,,
2.35552430595799,1.91815510596298,1.89207703836381,1.34072057725849,1.40864210073207,,
3.02220738019703,2.90643878002064,4.84260322496586,4.86993477619603,5.13681326408893,,
2.1782067443939,3.44779299129728,8.14344654879852,6.26348073195742,6.47839480535899,,
,,,,,,
3.82592238557429,10.8183838150416,10.3381213968476,6.1811389373444,5.5769689028111,,
4.0580738039996,1.94335965478776,4.8226112492757,6.54702656494995,5.97520433213347,,
6.13408294113292,6.26280563780463,5.9191766258605,3.79999999834297,4.60009404540054,,
-9.11004114881537,-8.81641723219757,-5.66750295652729,-6.3563391129224,-5.57630845388924,,
-0.43783393784453,-0.190952295750137,1.50509933940322,1.93437088314492,1.87086967360185,,
6.44314373327768,3.73561413158529,4.44274028787592,4.14115283820682,3.12631698382337,,
-2.52931802394474,4.68195410972302,0.468546637744055,3.21802733064499,,,
4.09217057685802,2.67780255532826,3.02343068680067,3.21490624346517,3.84599785330366,,
0.464666021297205,0.28907303912122,0.249807840122983,-0.268353459842814,,,
3.05486453959792,3.36321612361941,2.10000339147835,4.10000155013697,4.69589172228575,,
2.33829756807653,1.71237684218126,2.37979535402847,2.19884700119269,1.68032912959599,,
2.38781132673242,2.16947479147412,3.79100547995139,2.86156493383429,-1.1882723496098,,
3.84007997093951,3.89297219726413,4.84291391050387,3.69672956910365,2.65276116021215,,
4.94125454287935,4.58308262667231,5.10308766782339,4.15638454745175,4.06553982321792,,
2.4371709276448,3.48370307569121,3.13913464000225,2.69468922813843,2.93606563981361,,
1.22432977752609,1.45271015217151,1.17328004003885,1.48387978817684,-0.934870010359219,,
3.84555770632589,2.19999876125495,4.32280900057566,5.09400256449817,4.92779227450188,,
3.91130781426577,4.32378014326031,4.95854155052606,4.65228607148762,3.92964936032713,,
3.91798889417461,4.25160831958623,4.91105938393935,4.63497149788556,3.91311957152396,,
4.01145699474412,3.23844876395229,4.23748969144597,4.39273280489604,3.67915923651012,,
3.9060691467989,1.56334279132344,2.74991369288813,3.57156084970352,2.26261855885998,,
4.87632230022122,5.0330691828018,5.06978590134916,5.16970560898147,5.02471402216969,,
4.11768327782893,4.9384277160834,5.69859949043918,5.17679413046733,5.0392251300337,,
-0.900000388021411,7.39999965684792,3.60000000000001,,,,
7.99625344413879,8.25630584417523,7.04382085538124,6.11958684138214,5.02387342771704,,
,,,,,,
25.1625330527198,3.67781581095514,8.14529615601917,8.16987093310331,5.54976705317371,,
-1.32064511973337,13.3962444619863,3.75518736694957,,,,
2.47766461711252,15.2124627340908,-2.49464293918186,-0.563615471655993,4.40091339515327,,
4.74898499063316,6.62703664217112,4.54598289368673,3.81442297649168,1.91867688206403,,
2.2900921230342,3.98204637527108,3.53670318805928,3.45370251802824,3.51408454632801,,
0.778304350716581,1.29346273155907,1.66785904106857,0.798119353036327,0.301256161257641,,
0.922682140310954,1.37563872700204,1.0033653175016,1.94087814684517,0.700000000000017,,
2.3916959593262,2.00373362488959,2.1157328887228,1.94029220505026,2,,
1.22292104108077,0.521944455410846,2.16829073735609,0.323207337907206,0.654151650312727,,
1.19999999976802,1.09999999990164,4.10000000033857,4.09999999987123,4.50000000008481,,
5.71850713263132,5.87894929918309,4.80569652382397,6.31845070162866,5.36574896547464,,
3.87582544285665,4.33585588866971,4.73993725374304,3.75791011727753,4.50713892307806,,
7.03608717929632,7.03096677600881,6.82908244842493,7.46916920701493,7.05410693233324,,
10.4054079265676,5.13538328085485,0.891508170372333,2.31315781089032,2.24736596252662,,
1.03166367156851,2.8278961635009,-1.97780993728895,2.92392428219199,2.50470900748611,,
2.80910326824133,2.94688171508626,3.15963574012777,2.66493034603647,2.03315097078062,,
0.593019617221231,2.92586822591576,-4.71210620851997,1.24627381406719,0.412348552959656,,
-0.0669734499805656,-0.474855635337917,1.87292379495436,1.54196862446202,0.79924289555575,,
7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,4.65188711866027,,
0.211611959138764,1.52952010698107,0.850699558756901,-1.92640477077212,-5.6371706405001,,
0,-1.59958407502003,2.46862609505123,1.22255131299607,-2.27824512534819,,
-8.8620393625491,-2.79546888990185,26.6809026327981,15.1327998906633,2.53595347758677,,
-1.36048466199094,3.98686894846038,3.48884865954713,2.63946235416486,1.72883843181566,,
0.0900868525794039,-0.336701963678749,1.77235885123662,1.57103861314181,0.831692570483426,,
3.63492293933841,4.02182181115798,4.86168915354446,4.4160177197089,4.41219150251912,,
2.09129902581932,3.88172551767283,4.36427414146621,3.58706295658382,3.8840347188229,,
,,,,,,
5.00768330472781,4.48663453096836,3.5781696792194,3.30641741317297,2.283465301232,,
5.65593495703057,5.60932773178212,5.47660847207334,5.18094177488413,4.36732775912017,,
3.94767304865793,4.30392002164514,4.93570713236974,4.63510980909172,3.9482879654303,,
2.6501442474809,5.04708318975977,-1.32168515344736,-0.452672856407716,1.51600143941178,,
3.97440505170013,3.82463124447095,4.89611986836549,4.96588789794912,4.35110787313326,,
2.03314807367339,2.55593956708222,4.24757675412258,3.64475653175535,3.93040797628885,,
4.30643253786916,4.57460028278058,1.80118170327937,3.11083626560442,2.29697916603786,,
3.26052438137853,1.77380957693411,3.78731375779996,4.28482516344695,2.19744176834507,,
-21.5945315945316,-0.718343471029229,9.88758406914916,5.44254261921597,-4.71085944721383,,
,,,,,,
4.53637816806425,1.05985639008179,4.23485005408639,2.99021416952922,2.3,,
4.89999916940167,3.50000139074969,-3.40000080981497,6.10000047479944,,,
-0.338235296100407,4.40888674328883,4.69079342838687,4.30147792757501,3.45627812183513,,
3.13229588799277,3.99314608499888,3.93331617112426,4.56478275948496,4.79999999990962,,
2.88454852960507,6.33830063626779,6.80366602180543,6.8888171958136,5.21599925714978,,
2.37541872236629,4.96242847485513,1.71627956589644,2.3802026437354,1.80883437949171,,
3.28799159933094,2.91054645929347,2.11808234691182,2.13595812119722,-0.145602324756538,,
1.59128844558938,1.30666588659997,4.05664458426934,3.6247527596621,,,
3.97533067937337,4.30996509592975,4.94385544590166,4.65027985389975,3.94917192366206,,
3.85586514041738,2.84820519363306,1.08177273813243,2.72014690475054,3.55058387280909,,
6.16747921907648,5.76406494460069,5.41853337183656,4.65058662382832,5.04000000192866,,
10.8576421321726,5.83007567306184,6.47119280850706,7.3142238281863,4.38409628323227,,
6.99284029025135,5.75006450029507,6.404977325147,6.7504601462238,2.88796073310718,,
0.737439206468011,7.8045668924247,2.92082109312308,,,,
3.39035987509256,2.94928570490418,4.71646436761608,5.07788739526558,3.62080834117864,,
2.37983580688481,1.1683934561722,5.33703793307947,7.24662963624736,5.09916789591993,,
3.52201257861635,28.3110571081409,25.5681818181818,-19.6078431372549,,,
6.72327878035819,3.82421431921188,3.74131759312564,3.42817366081721,2.2238776554458,,
5.37633923694933,1.26090922448306,3.49717500591493,2.11526763746781,5.93051088463308,,
3.5530717300396,3.83793262870844,3.81415211496423,3.75991807991545,3.55078438012413,,
2.79999999900333,2.48404062641868,4.00003051653042,3.17000322241334,4.36923898629438,,
5.09151572393023,4.44975576515729,5.74182957621825,4.74160645035721,4.3302184155654,,
2.66117493446228,1.51234525115622,2.30903084152902,2.83842262093449,2.26818285789965,,
4.52677000113735,-0.280707988212924,-0.256275905911707,0.698374106573212,-1.13409795187005,,
,,,,,,
4.36778271536467,5.68855260655263,4.99792885663946,7.00456195056974,5.828590083927,,
2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582,,
4.79144081994679,4.5635422115899,4.63138368138509,-3.95091708124258,-3.87850990043628,,
1.95916969092505,2.19171371926123,2.91090258405885,2.59745361827454,1.81050308239988,,
1.96712843821408,1.07155897720727,2.3232584068849,1.28954820126177,1.15472193916453,,
3.32290543937557,0.588678498822517,8.22349948315457,6.70099545943441,6.99121243755611,,
3.7037037037037,3.57142857142858,-5.74712643678161,6.09756097560977,0,,
3.61896781875906,3.67759513368226,3.16309750171506,3.76225642665298,2.17097838905372,,
2.42307533642018,1.73043591459761,2.50181882732608,2.20589980920079,1.65934645435945,,
4.67768559423595,4.9593715005489,0.346379722687345,1.76338759141308,0.499999999999986,,
2.72910532744702,2.38998556058544,2.29752132920882,2.14837649771991,1.33590483077467,,
4.73114747532901,5.52673584474448,5.55427743729406,5.83641749754401,0.98882943984708,,
5.7327636321358,4.95349994364463,5.59900676302185,3.69210086368122,3.00638929488115,,
3.25224477218451,3.95331871520767,2.51883544233135,3.97693571755005,2.1501313906839,,
6.3483097167198,7.1494567495987,6.93098832586378,6.3414855714876,6.04057525673343,,
10.0751275747566,0.796679888193026,-3.51792471457112,1.70551858341909,,,
9.48354844060211,4.07777365190216,3.53752772339615,-0.754492526884178,5.62379797684798,,
3.83907133877577,3.06390811613761,4.93766324502775,5.34902511508139,4.1470237556496,,
3.06981400333626,3.086355309155,1.61175196451049,2.03663950912083,2.9228529935597,,
-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.65959595959596,1.18766355536251,,
,,,,,,
1.79204685274996,2.01948623027654,3.506343238044,2.63724552331206,2.16440359317662,,
3.08037400793089,4.31290497002365,4.95805142159847,3.35195802391546,-0.029914393294078,,
3.42873225371518,4.70843525605618,3.14023678003272,0.905278232405877,,,
4.08445155130212,3.18609180399659,3.88906752680404,2.61365223933838,1.82009180134219,,
2.11127307266617,1.62730615591681,2.35661279184438,2.10512825615253,1.62153001979388,,
,,,,,,
3.65751026057268,2.13131091589808,1.57985025330348,1.49333999292831,-0.183327100617944,,
3.8715223230984,4.80079990634931,7.11144063254122,4.43685600742452,4.07954831035234,,
-1.9727192264298,0.193690071774782,1.82579006356434,2.53633130144783,1.3418754406612,,
8.86830954223221,5.98176525842578,3.98678675464326,8.56965098799958,9.40693494771058,,
7.4803287852536,7.77835846771654,6.82865103557285,6.09862149592017,4.83248965949934,,
4.10640887013658,1.67062475765871,-0.741502652864284,2.43411078064224,0.331435726946069,,
4.90604187922439,4.69997603878434,4.28308669660187,-2.32082732082732,-2.55550593992368,,
6.36704365066983,6.35606857181878,7.4074861863013,6.37955658364902,5.27119235758356,,
2.98852067557713,3.24347416813697,4.33660491918172,3.43811104161446,0.733309934559728,,
2.54223960716094,3.22094720274958,3.69361912552802,3.85471202573473,2.69398505322623,,
-20.5987707154032,6.05547402877262,4.21118264884808,3.44616262140143,5.51346016799847,,
2.39502829799937,2.54653313501558,2.24994225188968,2.43096049921077,2.38236290798393,,
2.47568523430593,2.41587575496118,0.589721988205554,1.17252931323284,,,
,,,,,,
1.77632097282286,3.34032906859376,2.04930767483886,4.39224003219331,4.18709870016374,,
2.83790965343735,1.21611383982216,2.53769756070533,2.39959394479089,2.26619627818263,,
-10.7933646271143,,,,,,
2.84441682451617,1.2371439307806,2.54836537058003,2.41064674571251,2.27767558615906,,
2.52109306566545,1.83308976470479,1.9917077832323,2.04482261320726,1.28047910417087,,
3.79839841822348,4.17237622323567,3.87118593653868,2.65769542985043,2.39999944574471,,
-3.41109586355617,-5.56119342399026,1.76230388996346,2.61879619852165,-0.771763737394522,,
4.82191850602997,2.12331903486587,3.04633595271329,3.89674446569366,2.3985688583486,,
2.2100816239482,3.1216997819147,4.83338291255968,4.11821785906514,2.44299191497164,,
4.48928158790491,2.07059315052096,2.56792452526476,1.95002284569983,1.19485342626979,,
2.31246561581284,1.26829668865996,2.02496284503104,2.35100982114349,2.01391840497347,,
0.509065949779796,0.432506259959027,-8.42588395285586,,,,
4.93738645869301,4.56262243559134,4.37599580128382,3.75354193886383,4.70811443122183,,
,,,,,,
5.9412708281095,4.39970171513788,4.27546583850929,5.28208549380973,,,
2.7676756848447,-6.25552708545281,-2.98869598553931,2.37403780037783,3.24718191743432,,
6.62101493972817,6.47592492092957,6.6332074529133,6.45088891184665,5.83092543685908,,
1.37679634142927,1.8869386390727,4.21871184182083,3.31653335440384,2.15513162660311,,
5.74286845333449,5.55907930638588,4.35741391467567,4.91014753954207,5.31253500494988,,
3.13389696194272,3.4292197120426,4.06625034855084,4.15076208786206,2.37187626010143,,
6.0082878718954,6.87296379689192,7.61749269091885,7.30000028747864,7.01126898499351,,
6.49999990951666,6.1999999664301,6.50000004682975,6.19999994137119,,,
0.0451252324354527,-0.340673383580409,1.85980162865708,1.66733010751754,0.824977468770925,,
3.0559899844917,3.55051798690673,-3.79864861152001,-0.77985783563804,3.41419234594697,,
0.716370725625865,7.82945734440648,2.91910821962573,,,,
3.71184687015003,3.37947374984412,2.69999999999999,0.299994244658407,,,
7.48032878525362,7.7783584677165,6.82865103557285,6.09862149592017,4.83248965949936,,
2.84441682451617,1.2371439307806,2.54836537058003,2.4106467457125,2.27767558615911,,
1.82318469697719,-6.29644695601787,-2.31211562077206,-0.245213697183118,-0.00237163220216985,,
1.19454175326123,1.15960097473781,1.91692832666639,2.66445332282932,1.04278001589519,,
6.08588663198672,3.18383154306613,7.47086689265535,2.82677611834386,0.877433457567804,,
9.14289393283154,3.03472315323769,4.0940177168018,2.50000000000001,9.75609756097559,,
6.16062877406685,6.86711619644551,6.78568011405196,5.44496763189639,5.79137137632071,,
5.1878598625444,4.78100029137663,3.89774765681456,6.1550799759938,6.50734252680792,,
-9.77296079067543,2.23506761905661,2.46603562470679,3.40529852208769,3.23349118845559,,
3.55701692318564,3.97998980387062,4.80644192085416,4.50891503923631,3.83672065855775,,
0.370741266957879,1.68979816237868,2.59133869422379,1.62008361586233,0.222121734706946,,
2.88091046605219,1.56721516997864,2.21701033031884,2.92732272821085,2.33357749194288,,
7.44770507451466,6.09421023859676,4.46152609017476,5.44644486224462,5.5637239532422,,
1.3302754984134,1.89744094374242,1.00035787930948,2.16312894408262,0.34242804606815,,
,,,,,,
,,,,,,
0.194174757281715,0.904392764857988,-1.69654289372629,,,,
6.67928878891431,6.21081166789989,6.8122456596398,7.07578861674985,7.0174348821878,,
0.162866449511398,3.47154471544715,4.41266598569969,2.79939196002587,2.91056029749792,,
2.87915245635897,2.59217168828745,3.2619713391458,3.04231315770383,2.47507654710016,,
4.27218852848748,8.05416043810408,1.01555952021887,-2.16809567802638,3.4728781472578,,
4.09519533004044,4.07094885483035,4.22563054974381,3.81561920204551,4.17165965418309,,
-27.9944385179254,-9.37505950816737,-5.07201001878522,0.752598678967971,,,
1.19373280124428,0.399087929556359,1.41451262585058,0.787055570495099,0.152583316664234,,
2.91998021228818,3.77677549218025,3.50432594764749,4.03481156968182,1.70579287476636,,
1.77987270340296,0.75586925093063,4.70403539054713,4.82967359109212,-8.10000019886094,,
